date,location,new_cases,new_deaths,total_cases,total_deaths,mortality
2020-03-06,San Marino,5,0,21,0,0
2020-03-07,San Marino,3,0,24,0,0
2020-03-08,San Marino,3,0,27,1,0.037037037037037035
2020-03-09,San Marino,10,0,37,1,0.02702702702702703
2020-03-10,San Marino,12,1,49,2,0.04081632653061224
2020-03-11,San Marino,14,0,63,2,0.031746031746031744
2020-03-12,San Marino,0,0,63,2,0.031746031746031744
2020-03-13,San Marino,0,0,63,2,0.031746031746031744
2020-03-14,San Marino,3,0,66,2,0.030303030303030304
2020-03-03,Saudi Arabia,0,0,1,0,0
2020-03-04,Saudi Arabia,0,0,1,0,0
2020-03-05,Saudi Arabia,1,0,2,0,0
2020-03-06,Saudi Arabia,6,0,8,0,0
2020-03-07,Saudi Arabia,0,0,8,0,0
2020-03-08,Saudi Arabia,3,0,11,0,0
2020-03-09,Saudi Arabia,4,0,15,0,0
2020-03-10,Saudi Arabia,0,0,15,0,0
2020-03-11,Saudi Arabia,5,0,20,0,0
2020-03-12,Saudi Arabia,1,0,21,0,0
2020-03-13,Saudi Arabia,0,0,21,0,0
2020-03-14,Saudi Arabia,41,0,62,0,0
2020-03-03,Senegal,0,0,1,0,0
2020-03-04,Senegal,0,0,1,0,0
2020-03-05,Senegal,3,0,4,0,0
2020-03-06,Senegal,0,0,4,0,0
2020-03-07,Senegal,0,0,4,0,0
2020-03-08,Senegal,0,0,4,0,0
2020-03-09,Senegal,0,0,4,0,0
2020-03-10,Senegal,0,0,4,0,0
2020-03-11,Senegal,0,0,4,0,0
2020-03-12,Senegal,0,0,4,0,0
2020-03-13,Senegal,6,0,10,0,0
2020-03-14,Senegal,0,0,10,0,0
2020-03-06,Serbia,0,0,1,0,0
2020-03-07,Serbia,0,0,1,0,0
2020-03-08,Serbia,0,0,1,0,0
2020-03-09,Serbia,0,0,1,0,0
2020-03-10,Serbia,0,0,1,0,0
2020-03-11,Serbia,11,0,12,0,0
2020-03-12,Serbia,7,0,19,0,0
2020-03-13,Serbia,0,0,19,0,0
2020-03-14,Serbia,12,0,31,0,0
2020-01-24,Singapore,0,0,1,0,0
2020-01-25,Singapore,2,0,3,0,0
2020-01-26,Singapore,1,0,4,0,0
2020-01-27,Singapore,0,0,4,0,0
2020-01-28,Singapore,3,0,7,0,0
2020-01-29,Singapore,0,0,7,0,0
2020-01-30,Singapore,3,0,10,0,0
2020-01-31,Singapore,3,0,13,0,0
2020-02-01,Singapore,3,0,16,0,0
2020-02-02,Singapore,2,0,18,0,0
2020-02-03,Singapore,0,0,18,0,0
2020-02-04,Singapore,0,0,18,0,0
2020-02-05,Singapore,6,0,24,0,0
2020-02-06,Singapore,4,0,28,0,0
2020-02-07,Singapore,2,0,30,0,0
2020-02-08,Singapore,3,0,33,0,0
2020-02-09,Singapore,7,0,40,0,0
2020-02-10,Singapore,3,0,43,0,0
2020-02-11,Singapore,2,0,45,0,0
2020-02-12,Singapore,2,0,47,0,0
2020-02-13,Singapore,3,0,50,0,0
2020-02-14,Singapore,8,0,58,0,0
2020-02-15,Singapore,9,0,67,0,0
2020-02-16,Singapore,5,0,72,0,0
2020-02-17,Singapore,3,0,75,0,0
2020-02-18,Singapore,2,0,77,0,0
2020-02-19,Singapore,4,0,81,0,0
2020-02-20,Singapore,3,0,84,0,0
2020-02-21,Singapore,1,0,85,0,0
2020-02-22,Singapore,1,0,86,0,0
2020-02-23,Singapore,3,0,89,0,0
2020-02-24,Singapore,0,0,89,0,0
2020-02-25,Singapore,1,0,90,0,0
2020-02-26,Singapore,1,0,91,0,0
2020-02-27,Singapore,2,0,93,0,0
2020-02-28,Singapore,3,0,96,0,0
2020-02-29,Singapore,2,0,98,0,0
2020-03-01,Singapore,4,0,102,0,0
2020-03-02,Singapore,4,0,106,0,0
2020-03-03,Singapore,2,0,108,0,0
2020-03-04,Singapore,2,0,110,0,0
2020-03-05,Singapore,0,0,110,0,0
2020-03-06,Singapore,7,0,117,0,0
2020-03-07,Singapore,13,0,130,0,0
2020-03-08,Singapore,8,0,138,0,0
2020-03-09,Singapore,12,0,150,0,0
2020-03-10,Singapore,10,0,160,0,0
2020-03-11,Singapore,6,0,166,0,0
2020-03-12,Singapore,12,0,178,0,0
2020-03-13,Singapore,9,0,187,0,0
2020-03-14,Singapore,13,0,200,0,0
2020-03-07,Slovakia,0,0,1,0,0
2020-03-08,Slovakia,2,0,3,0,0
2020-03-09,Slovakia,2,0,5,0,0
2020-03-10,Slovakia,2,0,7,0,0
2020-03-11,Slovakia,0,0,7,0,0
2020-03-12,Slovakia,3,0,10,0,0
2020-03-13,Slovakia,11,0,21,0,0
2020-03-14,Slovakia,9,0,30,0,0
2020-03-05,Slovenia,0,0,1,0,0
2020-03-06,Slovenia,5,0,6,0,0
2020-03-07,Slovenia,3,0,9,0,0
2020-03-08,Slovenia,3,0,12,0,0
2020-03-09,Slovenia,4,0,16,0,0
2020-03-10,Slovenia,7,0,23,0,0
2020-03-11,Slovenia,8,0,31,0,0
2020-03-12,Slovenia,26,0,57,0,0
2020-03-13,Slovenia,0,0,57,0,0
2020-03-14,Slovenia,84,0,141,0,0
2020-03-06,South Africa,0,0,1,0,0
2020-03-07,South Africa,0,0,1,0,0
2020-03-08,South Africa,1,0,2,0,0
2020-03-09,South Africa,1,0,3,0,0
2020-03-10,South Africa,4,0,7,0,0
2020-03-11,South Africa,0,0,7,0,0
2020-03-12,South Africa,6,0,13,0,0
2020-03-13,South Africa,4,0,17,0,0
2020-03-14,South Africa,0,0,17,0,0
2020-02-01,Spain,0,0,1,0,0
2020-02-02,Spain,0,0,1,0,0
2020-02-03,Spain,0,0,1,0,0
2020-02-04,Spain,0,0,1,0,0
2020-02-05,Spain,0,0,1,0,0
2020-02-06,Spain,0,0,1,0,0
2020-02-07,Spain,0,0,1,0,0
2020-02-08,Spain,0,0,1,0,0
2020-02-09,Spain,0,0,1,0,0
2020-02-10,Spain,1,0,2,0,0
2020-02-11,Spain,0,0,2,0,0
2020-02-12,Spain,0,0,2,0,0
2020-02-13,Spain,0,0,2,0,0
2020-02-14,Spain,0,0,2,0,0
2020-02-15,Spain,0,0,2,0,0
2020-02-16,Spain,0,0,2,0,0
2020-02-17,Spain,0,0,2,0,0
2020-02-18,Spain,0,0,2,0,0
2020-02-19,Spain,0,0,2,0,0
2020-02-20,Spain,0,0,2,0,0
2020-02-21,Spain,0,0,2,0,0
2020-02-22,Spain,0,0,2,0,0
2020-02-23,Spain,0,0,2,0,0
2020-02-24,Spain,0,0,2,0,0
2020-02-25,Spain,0,0,2,0,0
2020-02-26,Spain,0,0,2,0,0
2020-02-27,Spain,10,0,12,0,0
2020-02-28,Spain,13,0,25,0,0
2020-02-29,Spain,7,0,32,0,0
2020-03-01,Spain,13,0,45,0,0
2020-03-02,Spain,0,0,45,0,0
2020-03-03,Spain,69,0,114,0,0
2020-03-04,Spain,37,0,151,0,0
2020-03-05,Spain,47,0,198,1,0.005050505050505051
2020-03-06,Spain,59,2,257,3,0.011673151750972763
2020-03-07,Spain,117,2,374,5,0.013368983957219251
2020-03-08,Spain,56,0,430,5,0.011627906976744186
2020-03-09,Spain,159,5,589,10,0.01697792869269949
2020-03-10,Spain,435,18,1024,28,0.02734375
2020-03-11,Spain,615,8,1639,36,0.021964612568639415
2020-03-12,Spain,501,12,2140,48,0.022429906542056073
2020-03-13,Spain,825,36,2965,84,0.02833052276559865
2020-03-14,Spain,1266,36,4231,120,0.028362089340581424
2020-01-28,Sri Lanka,0,0,1,0,0
2020-01-29,Sri Lanka,0,0,1,0,0
2020-01-30,Sri Lanka,0,0,1,0,0
2020-01-31,Sri Lanka,0,0,1,0,0
2020-02-01,Sri Lanka,0,0,1,0,0
2020-02-02,Sri Lanka,0,0,1,0,0
2020-02-03,Sri Lanka,0,0,1,0,0
2020-02-04,Sri Lanka,0,0,1,0,0
2020-02-05,Sri Lanka,0,0,1,0,0
2020-02-06,Sri Lanka,0,0,1,0,0
2020-02-07,Sri Lanka,0,0,1,0,0
2020-02-08,Sri Lanka,0,0,1,0,0
2020-02-09,Sri Lanka,0,0,1,0,0
2020-02-10,Sri Lanka,0,0,1,0,0
2020-02-11,Sri Lanka,0,0,1,0,0
2020-02-12,Sri Lanka,0,0,1,0,0
2020-02-13,Sri Lanka,0,0,1,0,0
2020-02-14,Sri Lanka,0,0,1,0,0
2020-02-15,Sri Lanka,0,0,1,0,0
2020-02-16,Sri Lanka,0,0,1,0,0
2020-02-17,Sri Lanka,0,0,1,0,0
2020-02-18,Sri Lanka,0,0,1,0,0
2020-02-19,Sri Lanka,0,0,1,0,0
2020-02-20,Sri Lanka,0,0,1,0,0
2020-02-21,Sri Lanka,0,0,1,0,0
2020-02-22,Sri Lanka,0,0,1,0,0
2020-02-23,Sri Lanka,0,0,1,0,0
2020-02-24,Sri Lanka,0,0,1,0,0
2020-02-25,Sri Lanka,0,0,1,0,0
2020-02-26,Sri Lanka,0,0,1,0,0
2020-02-27,Sri Lanka,0,0,1,0,0
2020-02-28,Sri Lanka,0,0,1,0,0
2020-02-29,Sri Lanka,0,0,1,0,0
2020-03-01,Sri Lanka,0,0,1,0,0
2020-03-02,Sri Lanka,0,0,1,0,0
2020-03-03,Sri Lanka,0,0,1,0,0
2020-03-04,Sri Lanka,0,0,1,0,0
2020-03-05,Sri Lanka,0,0,1,0,0
2020-03-06,Sri Lanka,0,0,1,0,0
2020-03-07,Sri Lanka,0,0,1,0,0
2020-03-08,Sri Lanka,0,0,1,0,0
2020-03-09,Sri Lanka,0,0,1,0,0
2020-03-10,Sri Lanka,0,0,1,0,0
2020-03-11,Sri Lanka,0,0,1,0,0
2020-03-12,Sri Lanka,1,0,2,0,0
2020-03-13,Sri Lanka,1,0,3,0,0
2020-03-14,Sri Lanka,3,0,6,0,0
2020-03-14,Sudan,0,0,1,0,0
2020-02-01,Sweden,0,0,1,0,0
2020-02-02,Sweden,0,0,1,0,0
2020-02-03,Sweden,0,0,1,0,0
2020-02-04,Sweden,0,0,1,0,0
2020-02-05,Sweden,0,0,1,0,0
2020-02-06,Sweden,0,0,1,0,0
2020-02-07,Sweden,0,0,1,0,0
2020-02-08,Sweden,0,0,1,0,0
2020-02-09,Sweden,0,0,1,0,0
2020-02-10,Sweden,0,0,1,0,0
2020-02-11,Sweden,0,0,1,0,0
2020-02-12,Sweden,0,0,1,0,0
2020-02-13,Sweden,0,0,1,0,0
2020-02-14,Sweden,0,0,1,0,0
2020-02-15,Sweden,0,0,1,0,0
2020-02-16,Sweden,0,0,1,0,0
2020-02-17,Sweden,0,0,1,0,0
2020-02-18,Sweden,0,0,1,0,0
2020-02-19,Sweden,0,0,1,0,0
2020-02-20,Sweden,0,0,1,0,0
2020-02-21,Sweden,0,0,1,0,0
2020-02-22,Sweden,0,0,1,0,0
2020-02-23,Sweden,0,0,1,0,0
2020-02-24,Sweden,0,0,1,0,0
2020-02-25,Sweden,0,0,1,0,0
2020-02-26,Sweden,0,0,1,0,0
2020-02-27,Sweden,1,0,2,0,0
2020-02-28,Sweden,5,0,7,0,0
2020-02-29,Sweden,5,0,12,0,0
2020-03-01,Sweden,1,0,13,0,0
2020-03-02,Sweden,1,0,14,0,0
2020-03-03,Sweden,1,0,15,0,0
2020-03-04,Sweden,9,0,24,0,0
2020-03-05,Sweden,11,0,35,0,0
2020-03-06,Sweden,26,0,61,0,0
2020-03-07,Sweden,76,0,137,0,0
2020-03-08,Sweden,24,0,161,0,0
2020-03-09,Sweden,42,0,203,0,0
2020-03-10,Sweden,45,0,248,0,0
2020-03-11,Sweden,78,0,326,0,0
2020-03-12,Sweden,135,0,461,0,0
2020-03-13,Sweden,159,0,620,0,0
2020-03-14,Sweden,155,0,775,0,0
2020-02-26,Switzerland,0,0,1,0,0
2020-02-27,Switzerland,0,0,1,0,0
2020-02-28,Switzerland,5,0,6,0,0
2020-02-29,Switzerland,4,0,10,0,0
2020-03-01,Switzerland,8,0,18,0,0
2020-03-02,Switzerland,6,0,24,0,0
2020-03-03,Switzerland,6,0,30,0,0
2020-03-04,Switzerland,7,0,37,0,0
2020-03-05,Switzerland,19,0,56,0,0
2020-03-06,Switzerland,30,0,86,1,0.011627906976744186
2020-03-07,Switzerland,123,0,209,1,0.004784688995215311
2020-03-08,Switzerland,55,1,264,2,0.007575757575757576
2020-03-09,Switzerland,68,0,332,2,0.006024096385542169
2020-03-10,Switzerland,0,0,332,2,0.006024096385542169
2020-03-11,Switzerland,159,1,491,3,0.006109979633401222
2020-03-12,Switzerland,154,1,645,4,0.006201550387596899
2020-03-13,Switzerland,213,2,858,6,0.006993006993006993
2020-03-14,Switzerland,267,0,1125,6,0.005333333333333333
2020-01-21,Thailand,0,0,2,0,0
2020-01-22,Thailand,0,0,2,0,0
2020-01-23,Thailand,2,0,4,0,0
2020-01-24,Thailand,0,0,4,0,0
2020-01-25,Thailand,0,0,4,0,0
2020-01-26,Thailand,1,0,5,0,0
2020-01-27,Thailand,0,0,5,0,0
2020-01-28,Thailand,9,0,14,0,0
2020-01-29,Thailand,0,0,14,0,0
2020-01-30,Thailand,0,0,14,0,0
2020-01-31,Thailand,0,0,14,0,0
2020-02-01,Thailand,5,0,19,0,0
2020-02-02,Thailand,0,0,19,0,0
2020-02-03,Thailand,0,0,19,0,0
2020-02-04,Thailand,0,0,19,0,0
2020-02-05,Thailand,6,0,25,0,0
2020-02-06,Thailand,0,0,25,0,0
2020-02-07,Thailand,0,0,25,0,0
2020-02-08,Thailand,7,0,32,0,0
2020-02-09,Thailand,0,0,32,0,0
2020-02-10,Thailand,0,0,32,0,0
2020-02-11,Thailand,1,0,33,0,0
2020-02-12,Thailand,0,0,33,0,0
2020-02-13,Thailand,0,0,33,0,0
2020-02-14,Thailand,0,0,33,0,0
2020-02-15,Thailand,1,0,34,0,0
2020-02-16,Thailand,0,0,34,0,0
2020-02-17,Thailand,1,0,35,0,0
2020-02-18,Thailand,0,0,35,0,0
2020-02-19,Thailand,0,0,35,0,0
2020-02-20,Thailand,0,0,35,0,0
2020-02-21,Thailand,0,0,35,0,0
2020-02-22,Thailand,0,0,35,0,0
2020-02-23,Thailand,0,0,35,0,0
2020-02-24,Thailand,0,0,35,0,0
2020-02-25,Thailand,2,0,37,0,0
2020-02-26,Thailand,3,0,40,0,0
2020-02-27,Thailand,0,0,40,0,0
2020-02-28,Thailand,0,0,40,0,0
2020-02-29,Thailand,2,0,42,0,0
2020-03-01,Thailand,0,0,42,0,0
2020-03-02,Thailand,0,0,42,1,0.023809523809523808
2020-03-03,Thailand,1,0,43,1,0.023255813953488372
2020-03-04,Thailand,0,0,43,1,0.023255813953488372
2020-03-05,Thailand,4,0,47,1,0.02127659574468085
2020-03-06,Thailand,0,0,47,1,0.02127659574468085
2020-03-07,Thailand,1,0,48,1,0.020833333333333332
2020-03-08,Thailand,2,0,50,1,0.02
2020-03-09,Thailand,0,0,50,1,0.02
2020-03-10,Thailand,3,0,53,1,0.018867924528301886
2020-03-11,Thailand,6,0,59,1,0.01694915254237288
2020-03-12,Thailand,11,0,70,1,0.014285714285714285
2020-03-13,Thailand,5,0,75,1,0.013333333333333334
2020-03-14,Thailand,0,0,75,1,0.013333333333333334
2020-02-01,United Kingdom,0,0,2,0,0
2020-02-02,United Kingdom,0,0,2,0,0
2020-02-03,United Kingdom,0,0,2,0,0
2020-02-04,United Kingdom,0,0,2,0,0
2020-02-05,United Kingdom,0,0,2,0,0
2020-02-06,United Kingdom,0,0,2,0,0
2020-02-07,United Kingdom,1,0,3,0,0
2020-02-08,United Kingdom,0,0,3,0,0
2020-02-09,United Kingdom,0,0,3,0,0
2020-02-10,United Kingdom,1,0,4,0,0
2020-02-11,United Kingdom,4,0,8,0,0
2020-02-12,United Kingdom,0,0,8,0,0
2020-02-13,United Kingdom,1,0,9,0,0
2020-02-14,United Kingdom,0,0,9,0,0
2020-02-15,United Kingdom,0,0,9,0,0
2020-02-16,United Kingdom,0,0,9,0,0
2020-02-17,United Kingdom,0,0,9,0,0
2020-02-18,United Kingdom,0,0,9,0,0
2020-02-19,United Kingdom,0,0,9,0,0
2020-02-20,United Kingdom,0,0,9,0,0
2020-02-21,United Kingdom,0,0,9,0,0
2020-02-22,United Kingdom,0,0,9,0,0
2020-02-23,United Kingdom,0,0,9,0,0
2020-02-24,United Kingdom,0,0,9,0,0
2020-02-25,United Kingdom,4,0,13,0,0
2020-02-26,United Kingdom,0,0,13,0,0
2020-02-27,United Kingdom,0,0,13,0,0
2020-02-28,United Kingdom,3,0,16,0,0
2020-02-29,United Kingdom,4,0,20,0,0
2020-03-01,United Kingdom,3,0,23,0,0
2020-03-02,United Kingdom,13,0,36,0,0
2020-03-03,United Kingdom,3,0,39,0,0
2020-03-04,United Kingdom,12,0,51,0,0
2020-03-05,United Kingdom,38,0,89,0,0
2020-03-06,United Kingdom,29,0,118,0,0
2020-03-07,United Kingdom,49,0,167,1,0.005988023952095809
2020-03-08,United Kingdom,43,1,210,2,0.009523809523809525
2020-03-09,United Kingdom,67,0,277,2,0.007220216606498195
2020-03-10,United Kingdom,46,1,323,3,0.009287925696594427
2020-03-11,United Kingdom,50,3,373,6,0.0160857908847185
2020-03-12,United Kingdom,87,0,460,6,0.013043478260869565
2020-03-13,United Kingdom,134,2,594,8,0.013468013468013467
2020-03-14,United Kingdom,208,2,802,10,0.012468827930174564
2020-03-07,Togo,0,0,1,0,0
2020-03-08,Togo,0,0,1,0,0
2020-03-09,Togo,0,0,1,0,0
2020-03-10,Togo,0,0,1,0,0
2020-03-11,Togo,0,0,1,0,0
2020-03-12,Togo,0,0,1,0,0
2020-03-13,Togo,0,0,1,0,0
2020-03-14,Togo,0,0,1,0,0
2020-03-14,Trinidad and Tobago,0,0,1,0,0
2020-03-03,Tunisia,0,0,1,0,0
2020-03-04,Tunisia,0,0,1,0,0
2020-03-05,Tunisia,0,0,1,0,0
2020-03-06,Tunisia,0,0,1,0,0
2020-03-07,Tunisia,0,0,1,0,0
2020-03-08,Tunisia,0,0,1,0,0
2020-03-09,Tunisia,1,0,2,0,0
2020-03-10,Tunisia,0,0,2,0,0
2020-03-11,Tunisia,4,0,6,0,0
2020-03-12,Tunisia,0,0,6,0,0
2020-03-13,Tunisia,1,0,7,0,0
2020-03-14,Tunisia,9,0,16,0,0
2020-03-12,Turkey,0,0,1,0,0
2020-03-13,Turkey,0,0,1,0,0
2020-03-14,Turkey,4,0,5,0,0
2020-03-04,Ukraine,0,0,1,0,0
2020-03-05,Ukraine,0,0,1,0,0
2020-03-06,Ukraine,0,0,1,0,0
2020-03-07,Ukraine,0,0,1,0,0
2020-03-08,Ukraine,0,0,1,0,0
2020-03-09,Ukraine,0,0,1,0,0
2020-03-10,Ukraine,0,0,1,0,0
2020-03-11,Ukraine,0,0,1,0,0
2020-03-12,Ukraine,0,0,1,0,0
2020-03-13,Ukraine,2,0,3,0,0
2020-03-14,Ukraine,0,0,3,1,0.3333333333333333
2020-01-29,United Arab Emirates,0,0,4,0,0
2020-01-30,United Arab Emirates,0,0,4,0,0
2020-01-31,United Arab Emirates,0,0,4,0,0
2020-02-01,United Arab Emirates,0,0,4,0,0
2020-02-02,United Arab Emirates,1,0,5,0,0
2020-02-03,United Arab Emirates,0,0,5,0,0
2020-02-04,United Arab Emirates,0,0,5,0,0
2020-02-05,United Arab Emirates,0,0,5,0,0
2020-02-06,United Arab Emirates,0,0,5,0,0
2020-02-07,United Arab Emirates,0,0,5,0,0
2020-02-08,United Arab Emirates,2,0,7,0,0
2020-02-09,United Arab Emirates,0,0,7,0,0
2020-02-10,United Arab Emirates,0,0,7,0,0
2020-02-11,United Arab Emirates,1,0,8,0,0
2020-02-12,United Arab Emirates,0,0,8,0,0
2020-02-13,United Arab Emirates,0,0,8,0,0
2020-02-14,United Arab Emirates,0,0,8,0,0
2020-02-15,United Arab Emirates,0,0,8,0,0
2020-02-16,United Arab Emirates,0,0,8,0,0
2020-02-17,United Arab Emirates,1,0,9,0,0
2020-02-18,United Arab Emirates,0,0,9,0,0
2020-02-19,United Arab Emirates,0,0,9,0,0
2020-02-20,United Arab Emirates,0,0,9,0,0
2020-02-21,United Arab Emirates,0,0,9,0,0
2020-02-22,United Arab Emirates,2,0,11,0,0
2020-02-23,United Arab Emirates,2,0,13,0,0
2020-02-24,United Arab Emirates,0,0,13,0,0
2020-02-25,United Arab Emirates,0,0,13,0,0
2020-02-26,United Arab Emirates,0,0,13,0,0
2020-02-27,United Arab Emirates,0,0,13,0,0
2020-02-28,United Arab Emirates,6,0,19,0,0
2020-02-29,United Arab Emirates,0,0,19,0,0
2020-03-01,United Arab Emirates,0,0,19,0,0
2020-03-02,United Arab Emirates,2,0,21,0,0
2020-03-03,United Arab Emirates,0,0,21,0,0
2020-03-04,United Arab Emirates,6,0,27,0,0
2020-03-05,United Arab Emirates,0,0,27,0,0
2020-03-06,United Arab Emirates,0,0,27,0,0
2020-03-07,United Arab Emirates,18,0,45,0,0
2020-03-08,United Arab Emirates,0,0,45,0,0
2020-03-09,United Arab Emirates,0,0,45,0,0
2020-03-10,United Arab Emirates,14,0,59,0,0
2020-03-11,United Arab Emirates,15,0,74,0,0
2020-03-12,United Arab Emirates,0,0,74,0,0
2020-03-13,United Arab Emirates,11,0,85,0,0
2020-03-14,United Arab Emirates,0,0,85,0,0
2020-01-23,United States,0,0,1,0,0
2020-01-24,United States,0,0,1,0,0
2020-01-25,United States,1,0,2,0,0
2020-01-26,United States,0,0,2,0,0
2020-01-27,United States,3,0,5,0,0
2020-01-28,United States,0,0,5,0,0
2020-01-29,United States,0,0,5,0,0
2020-01-30,United States,0,0,5,0,0
2020-01-31,United States,1,0,6,0,0
2020-02-01,United States,1,0,7,0,0
2020-02-02,United States,1,0,8,0,0
2020-02-03,United States,3,0,11,0,0
2020-02-04,United States,0,0,11,0,0
2020-02-05,United States,0,0,11,0,0
2020-02-06,United States,1,0,12,0,0
2020-02-07,United States,0,0,12,0,0
2020-02-08,United States,0,0,12,0,0
2020-02-09,United States,0,0,12,0,0
2020-02-10,United States,0,0,12,0,0
2020-02-11,United States,1,0,13,0,0
2020-02-12,United States,0,0,13,0,0
2020-02-13,United States,1,0,14,0,0
2020-02-14,United States,1,0,15,0,0
2020-02-15,United States,0,0,15,0,0
2020-02-16,United States,0,0,15,0,0
2020-02-17,United States,0,0,15,0,0
2020-02-18,United States,0,0,15,0,0
2020-02-19,United States,0,0,15,0,0
2020-02-20,United States,0,0,15,0,0
2020-02-21,United States,0,0,15,0,0
2020-02-22,United States,20,0,35,0,0
2020-02-23,United States,0,0,35,0,0
2020-02-24,United States,0,0,35,0,0
2020-02-25,United States,18,0,53,0,0
2020-02-26,United States,0,0,53,0,0
2020-02-27,United States,6,0,59,0,0
2020-02-28,United States,0,0,59,0,0
2020-02-29,United States,3,0,62,0,0
2020-03-01,United States,0,0,62,0,0
2020-03-02,United States,0,0,62,0,0
2020-03-03,United States,2,0,64,2,0.03125
2020-03-04,United States,44,4,108,6,0.05555555555555555
2020-03-05,United States,21,3,129,9,0.06976744186046512
2020-03-06,United States,19,1,148,10,0.06756756756756757
2020-03-07,United States,65,1,213,11,0.051643192488262914
2020-03-08,United States,0,0,213,11,0.051643192488262914
2020-03-09,United States,0,0,213,11,0.051643192488262914
2020-03-10,United States,259,8,472,19,0.04025423728813559
2020-03-11,United States,224,6,696,25,0.035919540229885055
2020-03-12,United States,291,4,987,29,0.029381965552178316
2020-03-13,United States,277,7,1264,36,0.028481012658227847
2020-03-14,United States,414,5,1678,41,0.02443384982121573
2020-03-14,Venezuela,0,0,2,0,0
2020-01-24,Vietnam,0,0,2,0,0
2020-01-25,Vietnam,0,0,2,0,0
2020-01-26,Vietnam,0,0,2,0,0
2020-01-27,Vietnam,0,0,2,0,0
2020-01-28,Vietnam,0,0,2,0,0
2020-01-29,Vietnam,0,0,2,0,0
2020-01-30,Vietnam,0,0,2,0,0
2020-01-31,Vietnam,3,0,5,0,0
2020-02-01,Vietnam,1,0,6,0,0
2020-02-02,Vietnam,1,0,7,0,0
2020-02-03,Vietnam,1,0,8,0,0
2020-02-04,Vietnam,1,0,9,0,0
2020-02-05,Vietnam,1,0,10,0,0
2020-02-06,Vietnam,0,0,10,0,0
2020-02-07,Vietnam,2,0,12,0,0
2020-02-08,Vietnam,1,0,13,0,0
2020-02-09,Vietnam,1,0,14,0,0
2020-02-10,Vietnam,0,0,14,0,0
2020-02-11,Vietnam,1,0,15,0,0
2020-02-12,Vietnam,0,0,15,0,0
2020-02-13,Vietnam,1,0,16,0,0
2020-02-14,Vietnam,0,0,16,0,0
2020-02-15,Vietnam,0,0,16,0,0
2020-02-16,Vietnam,0,0,16,0,0
2020-02-17,Vietnam,0,0,16,0,0
2020-02-18,Vietnam,0,0,16,0,0
2020-02-19,Vietnam,0,0,16,0,0
2020-02-20,Vietnam,0,0,16,0,0
2020-02-21,Vietnam,0,0,16,0,0
2020-02-22,Vietnam,0,0,16,0,0
2020-02-23,Vietnam,0,0,16,0,0
2020-02-24,Vietnam,0,0,16,0,0
2020-02-25,Vietnam,0,0,16,0,0
2020-02-26,Vietnam,0,0,16,0,0
2020-02-27,Vietnam,0,0,16,0,0
2020-02-28,Vietnam,0,0,16,0,0
2020-02-29,Vietnam,0,0,16,0,0
2020-03-01,Vietnam,0,0,16,0,0
2020-03-02,Vietnam,0,0,16,0,0
2020-03-03,Vietnam,0,0,16,0,0
2020-03-04,Vietnam,0,0,16,0,0
2020-03-05,Vietnam,0,0,16,0,0
2020-03-06,Vietnam,0,0,16,0,0
2020-03-07,Vietnam,1,0,17,0,0
2020-03-08,Vietnam,4,0,21,0,0
2020-03-09,Vietnam,9,0,30,0,0
2020-03-10,Vietnam,1,0,31,0,0
2020-03-11,Vietnam,4,0,35,0,0
2020-03-12,Vietnam,4,0,39,0,0
2020-03-13,Vietnam,0,0,39,0,0
2020-03-14,Vietnam,9,0,48,0,0
2020-01-21,World,0,0,282,6,0.02127659574468085
2020-01-22,World,32,0,314,6,0.01910828025477707
2020-01-23,World,266,11,581,17,0.029259896729776247
2020-01-24,World,262,8,846,25,0.02955082742316785
2020-01-25,World,467,16,1320,41,0.03106060606060606
2020-01-26,World,691,15,2014,56,0.027805362462760674
2020-01-27,World,783,24,2798,80,0.028591851322373123
2020-01-28,World,1792,26,4593,106,0.02307859786631831
2020-01-29,World,1468,26,6065,132,0.02176422093981863
2020-01-30,World,1750,38,7818,170,0.02174469173701714
2020-01-31,World,2006,43,9826,213,0.021677182983920212
2020-02-01,World,2121,46,11953,259,0.02166820045176943
2020-02-02,World,2604,45,14557,305,0.020952119255341073
2020-02-03,World,2834,57,17391,362,0.020815364268874707
2020-02-04,World,3239,64,20630,426,0.020649539505574407
2020-02-05,World,3913,66,24544,492,0.020045632333767927
2020-02-06,World,3712,73,28276,565,0.01998160984580563
2020-02-07,World,3205,73,31481,638,0.02026619230647057
2020-02-08,World,3405,86,34886,724,0.020753310783695467
2020-02-09,World,2672,89,37558,813,0.021646520048990894
2020-02-10,World,2996,97,40554,910,0.02243921684667357
2020-02-11,World,2549,108,43103,1018,0.023617845625594505
2020-02-12,World,2068,97,45171,1115,0.024683978658874055
2020-02-13,World,1826,254,46997,1369,0.02912951890546205
2020-02-14,World,2056,13,49053,1383,0.02819399425111614
2020-02-15,World,1526,143,50580,1526,0.030170027678924478
2020-02-16,World,1277,142,51857,1669,0.03218466166573462
2020-02-17,World,19572,106,71429,1775,0.024849850900894595
2020-02-18,World,1903,98,73332,1873,0.02554137347951781
2020-02-19,World,1872,136,75204,2009,0.026714004574224775
2020-02-20,World,542,115,75748,2129,0.02810635264297407
2020-02-21,World,1021,118,76769,2247,0.029269627063007203
2020-02-22,World,1023,112,77794,2359,0.030323675347713193
